Fecha,Estado,Clase,Servicio,Fuente comparendo,Infracción,Lugar  infracción
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Transversal oriental frente barrio santa fe Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Transversal oriental  zapamanga sector santa fe Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Transversal oriental frente barrio santafe Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Transversal oriental frente barrio santa fe Floridablanca
07/27/2023 12:00:00 AM,Pagado,CAMION,Público,Comparendera Electrónica Simit,C03,Calle 30 carrera 27 cañaveral Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Transito,B01,CALLE 30 CRA 1 LA CUMBRE
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Transito,C02,CALLE 30 CRA 26A Y 26B
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 entre 26a y 26 b cañaveral Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 entre 26a y 26 b cañaveral Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 45 # 114A-35 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 46 con 114a zapamanga lV Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Carrera 46 con calle 114a zapamanga lV Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Carrera 44 ##111a-9 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Calle carrera46con calle113a zapamanga4 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 14 con 114A ZAPAMANGA IV Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle Calle 113aCon carrera 26 zapamanga4 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 44 ##111a-9 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 46 con calle 113a zapamanga 4 etapa Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 44 ##111a-9 zapamanga 4 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle carrera46con calle113a zapamanga4 etapa Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle 114a con cra 46 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 46 con calle 114A zapamanga lV Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Carrera 46 con calle 113a zapamanga 4 etapa Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,H02,Calle 13 con carrera 3 Santa Ana a la cumbre Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Calle 146c # 4411 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Calle 143 # 44-12 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 13 con carrera 3 Santa Ana Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Calle 13 con carrera 3 Santa Ana Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle carrera13 con 3 santa ana Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 13 # 3 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Calle calle 13 con carrera 3 Santa Ana la cumbre Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 3 # 14A-02 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,Calle 15 # 3-33 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 13 # 3 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 13 # 3 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,Calle 15 # 3-33 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 146c # 4411 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,CAMIONETA,Particular,Comparendera Electrónica Simit,C35,Calle 13 # 3 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 13 # 3 Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,Calle 143 # 44-12 Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle Calle13con carrera 3 santa ana Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle 13 con cra 3 Santa Ana Floridablanca
07/27/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Calle 13 con carrera 3 Santa Ana la cumbre Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Urbanizacion anillo vial 24 -204 conjunto cañaveral contry Floridablanca
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Transito,D01,CALLE 30 CRA 3E LA CUMBRE
07/28/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Transito,B02,CALLE 30 CRA 3E
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Transito,D01,CALLE 30 CRA 3E
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Manual,D01,TRANS ORIENTAL
07/27/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,No Reportada,D01,BGA A PAMPLONA KM18+10
07/28/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 26 # 30-36 Floridablanca
07/28/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 202 con cl 15 manzana H gonzales chaparro Floridablanca
07/28/2023 12:00:00 AM,Pagado,CAMIONETA,Particular,Comparendera Electrónica Simit,C02,Carrera 26 #30-75 cañaveral Floridablanca
07/28/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 entre cra 26 y 26a cañaveral Floridablanca
07/28/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 26 # 30-36 Floridablanca
07/29/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Carrera 33 con calle 108 barrio caldas Floridablanca
07/29/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,Carrera 33A CON CALLE 108 barrio caldas Floridablanca
07/29/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Transversal oriental n 47 36 lote  2 Floridablanca
07/29/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Carrera 26 # 37-35 cañaveral Floridablanca
07/29/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Carrera 26 # 37-35 cañaveral Floridablanca
07/29/2023 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Carrera 26 A # 30-20 Floridablanca
07/29/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 31axcarrera26 cañaveral Floridablanca
07/29/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle 31 # Centro Comercial La Florida Floridablanca
07/29/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle 31a # 2626 Floridablanca
07/29/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 9 # 14-21 Floridablanca
07/29/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 # 24-38 Floridablanca
07/30/2023 12:00:00 AM,Pagado,CAMIONETA,Particular,Comparendera Electrónica Simit,C02,Calle 31a con carrera 26 Floridablanca
07/29/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 12 # 29171 Floridablanca
07/29/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 # 24-38 Floridablanca
07/29/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 # 24-38 Floridablanca
07/29/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 # 24 y 25 Cañaveral Floridablanca
07/29/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 29 X CRA 25 Cañaveral Floridablanca
07/29/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 31 # 26 40 Cañaveral Floridablanca
07/29/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 29 x carrera 25 cañaveral Floridablanca
07/29/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle 31A x carrera 26 cañaveral Floridablanca
07/30/2023 12:00:00 AM,Pendiente,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 11 #17-18 Floridablanca
07/30/2023 12:00:00 AM,Pendiente,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 11 #17-18 Floridablanca
07/30/2023 12:00:00 AM,Pendiente,MOTOCICLETA,sin identificar,Comparendera Electrónica Simit,C02,Carrera 11 x calle 16 santa Ana Floridablanca
07/30/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Carrera 8 entre calles 7 u 6 casco urbano Floridablanca
07/30/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Carrera 26A # 30 68 Cañaveral Floridablanca
07/30/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C03,Calle 7  9 54 casco antiguo Florida blanca Floridablanca
07/30/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C03,Calle 7 con cra 9 casco antiguo Floridablanca
07/30/2023 12:00:00 AM,Asistencia a curso,MOTOCICLETA,Particular,Comparendera Electrónica Simit,H03,Calle 7 entre cras 9 y 8 Floridablanca
07/31/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Transito,C03,CALLE 27 CRA 23
07/31/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle calle 25 cra 25 bosque Floridablanca
07/31/2023 12:00:00 AM,Pagado,CAMIONETA,Particular,Comparendera Electrónica Simit,C02,Calle 31 entre cra 26 A y 26 Cañaveral Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 31A por carrera 26b y 26 cañaveral Floridablanca
07/31/2023 12:00:00 AM,Asistencia a curso,MOTOCICLETA,Particular,Comparendera Electrónica Simit,H02,Carrera 26 A # 30-20 Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 26 A # 30-20 Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 26 A # 30-20 Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 con cra 25 cañaveral Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 26A por calles 31 y 30 cañaveral Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 por carreras 26A y 26 cañaveral Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 155a con carrera 23 cardiovascular ardila lulle Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle calle 30 26-10 cañaveral Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle calle 30 26-10 cañaveral Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle calle 155a cra 23 bosque Floridablanca
07/31/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,D03,Calle cra 26a entre calles 31 y 30 Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 x cras 26a y 26 Cañaveral Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle cra 26a entre calles 31 y 30 Floridablanca
07/31/2023 12:00:00 AM,Pendiente,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 6 con 9 y 10 frente a la canasta Floridablanca
07/31/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 27 con calle 200 Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Carrera 27 x calle 200 pqp Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle Carrera 27a -29-145  centro comercial caracoli Floridablanca
07/31/2023 12:00:00 AM,Pagado,AUTOMOVIL,Público,Comparendera Electrónica Simit,B02,Carrera 26A # 30 y 31 Cañaveral Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 37a entre calle 30 y 29 parque caracoli Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Carrera 37a entre calle 30 y 29 parque caracoli Floridablanca
07/31/2023 12:00:00 AM,Resolucion,AUTOMOVIL,Público,Comparendera Electrónica Simit,C06,Carrera 26b con 30-31 cañaveral Floridablanca
07/31/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Carrera 27 con calle 200 Floridablanca
08/01/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Carrera 22 x calle 57-145  el bosque Floridablanca
08/01/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Carrera 22 x  calle 27 185 sector G2 el bosque Floridablanca
08/01/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Calle 197 # 2746 Paqui quiero piña Floridablanca
08/01/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Carrera 16 entre calle 200 y 203 la paz conj. ventura Floridablanca
08/01/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 8 entre calles 7 y 6 casco antiguo Floridablanca
08/01/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 16 por calle 200 la paz Floridablanca
08/01/2023 12:00:00 AM,ANULADO,SIN IDENTIFICAR,Particular,Comparendera Electrónica Simit,C35,Carrera 14 por calle 55 reposo Floridablanca
08/01/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 14 por calle 55 reposo Floridablanca
08/01/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C06,Via 27por calle papi quiero piña Floridablanca
08/01/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C35,Transversal 154 con cra 23 Cañaveral urgencias Floridablanca
08/01/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle 6 #9-68 casco antiguo Floridablanca Floridablanca
08/02/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 por carrera 10E cañaveral Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle 30 por carrera 10E cañaveral Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 30#9ae-43 cumbre Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCARRO,Particular,Comparendera Electrónica Simit,C35,Carrera 10e#30-07 cumbre Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 30 x carrera 9E la cumbre Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 31 entre cra 26 B y 26 A cañaveral Floridablanca
08/02/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Diagonal 45 por calles 108 y 109 zapamanga 4ta Floridablanca
08/02/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle 30 por carrera 7 cumbre Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Diagonal 45 #108-14 zapamanga lV Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Diagonal 45 #108-30 zapamanga lV Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 frente al # 7-81 la cumbre Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Diagonal 45 entre calles 108 y 109 Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Diagonal 45 entre calles 108 y 109 Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 31 entre cras 26b y 26 a Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 12xcalle 6 villabel Floridablanca
08/02/2023 12:00:00 AM,Resolucion,AUTOMOVIL,Público,Comparendera Electrónica Simit,C02,Calle 29 carrera 25 cañaveral norte Floridablanca
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle calle28con Carrera 25 la pera cañaveral Floridablanca
08/02/2023 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle 28 #25-33 cañaveral norte Floridablanca
08/02/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Calle 29xcarrera9 lagos1 Floridablanca
08/02/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle 31A # 26 36 Cañaveral Floridablanca
08/02/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Calle 28 #25-33 Floridablanca
08/02/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 29 x carrera 9 y 10 lagos 1 Floridablanca
08/02/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle calle 29 x CRA 10 lagos 1 Floridablanca
08/02/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,Calle calle 29 x CRA 9 lagos 1 Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Diagonal 31 # 28 55 lagos 1 Floridablanca
08/03/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle 29 por carrera 13 lagos 1 Floridablanca
08/03/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 29  x carrera 12 y 13 lagos 1 Floridablanca
08/03/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Diagonal 31A#29-30 LAGOS 1 Floridablanca
08/03/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle 9 # 6 35 Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 8 # 6 50 Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 4 x carrera 7 y 6 casco urbano guane Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B01,Carrera 33 por calle 109 Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 33 por calle 109 Floridablanca
08/03/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 7por calles 5 y 6 Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 8 calle 8 por casco antiguo Floridablanca
08/03/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 8 #7-57 casco antiguo Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 7#5-54 casco antiguo Floridablanca Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Manual,C35,CALLE 5 4-56 FLORIDABLANCA
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Manual,B02,KM 18+100 VIA BUCARAMANGA-PAMPLONA
08/02/2023 12:00:00 AM,Pagado,TRACTOCAMION,Público,Manual,C08,KM 18+100 VIA B/MANGA-PAMPLONA
08/02/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Manual,B02,KM 18 B/MANGA-PAMPLONA
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Transversal oriental n 47 36 lote 2 Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Carrera 27xcalle41  torres de aragon Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 29 # 195b14 Floridablanca
08/03/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C06,Transversal oriental 1 110 Floridablanca
08/03/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Autopista transversal oriental 1-110 Floridablanca
08/03/2023 12:00:00 AM,Asistencia a curso,CAMIONETA,Particular,Comparendera Electrónica Simit,H03,Transversal oriental # 1-110 Floridablanca
08/03/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Transversal oriental # 1-110 cipreces Floridablanca
08/03/2023 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle 200 x cra 13 la Paz diagonal a prados de Laurentia Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 11 calle 17 barrio santaana Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle carrera11con calle17santa ana Floridablanca
08/03/2023 12:00:00 AM,Pendiente,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 8XCra12 Villabel Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera CRA 11 x calle 17 cotrander Floridablanca
08/03/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle CLL 8x CRA 12 villabel Floridablanca
08/04/2023 12:00:00 AM,Pendiente,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 4 con carrera 13 villabel Floridablanca
08/04/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Carrera 8 entre calles 26 y 25 lagos 3 Floridablanca
08/04/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 por carrera 26 por cañaveral Floridablanca
08/04/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Calle 30 con cra 26 Cañaveral Floridablanca
08/04/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Calle 29 con cra 12 Lagos 1 Floridablanca
08/04/2023 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Carrera 8 por calle 44 lagos 2 Floridablanca
08/04/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,Calle 29 por trasv 33 lagos 1 Floridablanca
08/04/2023 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C03,Calle 30 carrera 26 cañaveral Floridablanca
08/04/2023 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,Calle 31 # 29-126 Floridablanca
